Depth,CALI,CGR,DT,ILD,NPHI,PEF,PHIE,RHOB,RT,SGR,SW,Φda,ΦN,ΦND,Vpreal,ΔVp
3610.37,8.2,1.7149999999999999,60.295,542.545,0.15000000000000002,4.465,0.11499999999999999,2.565,466.40999999999997,13.41,0.055,0.15405405405405412,0.15000000000000002,0.15208643941880823,5.055243184220307,1.3022745690900899
3610.52,8.225,1.905,59.775000000000006,348.875,0.135,4.58,0.10500000000000001,2.575,318.355,14.395,0.07,0.1486486486486487,0.135,0.14199467243837427,5.099214505650401,1.225949860463843
3610.67,8.254999999999999,2.37,59.33,271.235,0.125,4.65,0.1,2.58,248.37,15.365,0.08499999999999999,0.14594594594594595,0.125,0.13590372411357235,5.137419954836528,1.1739838508917875
3610.82,8.245000000000001,2.98,59.06,213.07,0.12,4.665,0.1,2.58,191.705,16.22,0.095,0.14594594594594595,0.12,0.13360430221002798,5.1608628387009325,1.1488972177878458
3610.97,8.24,3.3,58.98,186.12,0.12,4.66,0.1,2.58,164.58,16.61,0.1,0.14594594594594595,0.12,0.13360430221002798,5.167853509664293,1.1521702111124688
3611.12,8.17,3.85,59.02,131.33,0.13,4.62,0.11,2.57,118.79,17.36,0.12,0.15135135135135147,0.13,0.14108017499967926,5.164351067434768,1.2236885500133678
3611.27,8.14,4.2,59.22,99.43,0.13,4.55,0.11,2.57,88.81,18.17,0.13,0.15135135135135147,0.13,0.14108017499967926,5.146909827760892,1.2150922909259014
3611.42,7.96,4.42,59.54,72.42,0.14,4.48,0.11,2.58,66.62,19.1,0.15,0.14594594594594595,0.14,0.14300387955936192,5.1192475646624125,1.2709765090139893
3611.57,7.99,4.52,59.71,65.03999999999999,0.14,4.445,0.11,2.58,59.650000000000006,19.62,0.155,0.14594594594594595,0.14,0.14300387955936192,5.104713962691928,1.2635201381815604
3611.72,8.094999999999999,4.785,60.045,51.325,0.14500000000000002,4.385,0.11,2.585,48.14,20.645,0.16999999999999998,0.1432432432432433,0.14500000000000002,0.14417556251811625,5.076231186838051,1.2818285194133372
3611.87,8.18,5.195,60.345,43.22,0.14500000000000002,4.36,0.11,2.5949999999999998,40.475,21.54,0.195,0.13783783783783787,0.14500000000000002,0.1414681580846305,5.050982276318599,1.2689426568198432
3612.02,8.195,5.8100000000000005,60.55,36.235,0.14,4.375,0.10500000000000001,2.6,33.78,22.185000000000002,0.22499999999999998,0.13513513513513511,0.14,0.13758907069239043,5.033863044833023,1.2273343487625954
3612.17,8.215,6.625,60.595,30.0,0.135,4.415,0.1,2.605,28.36,22.58,0.255,0.13243243243243247,0.135,0.13372700293344,5.03011885275302,1.1917169183932754
3612.32,8.33,7.505000000000001,60.45,25.84,0.13,4.460000000000001,0.095,2.615,24.405,22.795,0.29000000000000004,0.12702702702702706,0.13,0.12852937948033494,5.042203492480313,1.1639146462889762
3612.47,8.41,8.295,60.06,22.189999999999998,0.125,4.505000000000001,0.09,2.62,21.365000000000002,22.935000000000002,0.32999999999999996,0.1243243243243243,0.125,0.12468755931425823,5.075027639004043,1.1441458601961505
3612.62,8.39,8.83,59.375,20.09,0.11499999999999999,4.54,0.08499999999999999,2.62,19.439999999999998,23.08,0.37,0.1243243243243243,0.11499999999999999,0.11978108277768484,5.133724480730045,1.098222305045798
3612.77,8.379999999999999,8.91,58.379999999999995,18.439999999999998,0.11,4.5600000000000005,0.08,2.625,18.490000000000002,23.22,0.4,0.12162162162162166,0.11,0.115963584908515,5.22148145713709,1.1000338140515677
3612.92,8.405,8.435,57.15,18.58,0.10500000000000001,4.58,0.08,2.635,18.925,23.305,0.425,0.11621621621621625,0.10500000000000001,0.11075833178757472,5.334023333435405,1.107893157730091
3613.07,8.445,7.48,55.995000000000005,19.46,0.1,4.6,0.07500000000000001,2.64,21.78,23.29,0.44,0.11351351351351349,0.1,0.10697036447115298,5.443785932887533,1.1137832187337735
3613.22,8.465,6.25,55.09,25.355,0.095,4.630000000000001,0.065,2.645,29.93,23.14,0.43,0.11081081081081084,0.095,0.1032186757770451,5.533056269151301,1.1052245108939016
3613.37,8.525,5.04,54.364999999999995,36.989999999999995,0.08499999999999999,4.6850000000000005,0.06,2.6550000000000002,43.379999999999995,22.845,0.435,0.10540540540540544,0.08499999999999999,0.09576044915233828,5.6067487036481385,1.03885466467616
3613.52,8.565000000000001,4.1450000000000005,53.775,53.235,0.07,4.76,0.055,2.67,60.125,22.4,0.49,0.09729729729729726,0.07,0.08482792176422585,5.668199016737812,0.9029058217290582
3613.67,8.525,3.725,53.224999999999994,70.75,0.055,4.84,0.045,2.685,75.34,21.78,0.5900000000000001,0.08918918918918921,0.055,0.07412077706872142,5.726796420555438,0.752888321556962
3613.82,8.45,3.74,52.72,82.43,0.045,4.92,0.035,2.69,85.68,20.950000000000003,0.71,0.08648648648648656,0.045,0.06900940935608804,5.781587781315776,0.6443421299997931
3613.97,8.375,4.074999999999999,52.39,90.71000000000001,0.035,4.995,0.03,2.69,93.2,19.92,0.825,0.08648648648648656,0.035,0.06605453383533086,5.817929828396546,0.5210598782802793
3614.12,8.34,4.56,52.245000000000005,97.03999999999999,0.025,5.050000000000001,0.025,2.685,97.57,18.75,0.925,0.08918918918918921,0.025,0.06561422071676035,5.834053723654707,0.3841916502172462
3614.27,8.34,4.96,52.205,98.39,0.02,5.085,0.02,2.675,97.355,17.495,0.985,0.09459459459459463,0.02,0.06836830449509951,5.8385212680003615,0.3128680896591347
3614.42,8.32,5.1,52.205,95.77000000000001,0.02,5.109999999999999,0.02,2.665,94.255,16.235,1.0,0.10000000000000003,0.02,0.07211200016671096,5.8385212680003615,0.3128680896591347
3614.57,8.23,4.885,52.205,91.91499999999999,0.02,5.13,0.02,2.6550000000000002,90.93,15.04,0.995,0.10540540540540544,0.02,0.07586354028790437,5.8385212680003615,0.3128680896591347
3614.72,8.17,4.31,52.19,89.41499999999999,0.02,5.145,0.025,2.65,89.075,13.95,0.95,0.1081081081081082,0.02,0.07774111858828123,5.840199486305142,0.3130732359781878
3614.87,8.184999999999999,3.545,52.195,88.565,0.025,5.16,0.03,2.65,88.45500000000001,12.989999999999998,0.845,0.1081081081081082,0.025,0.0785369226242885,5.839640294535388,0.38508384870769774
3615.02,8.2,2.84,52.269999999999996,88.30000000000001,0.03,5.17,0.035,2.65,88.54,12.18,0.72,0.1081081081081082,0.03,0.07933272666029578,5.831268444956504,0.4557815367731668
3615.17,8.24,2.375,52.480000000000004,88.92,0.035,5.17,0.04,2.65,89.37,11.555,0.605,0.1081081081081082,0.035,0.08042075425725292,5.807974277447318,0.5189653018011131
3615.32,8.26,2.2350000000000003,52.865,90.06,0.045,5.16,0.045,2.65,90.88499999999999,11.125,0.5,0.1081081081081082,0.045,0.08286638897800855,5.76574336778126,0.6404187351982524
3615.47,8.21,2.395,53.33,92.16,0.05,5.135,0.05,2.65,92.66,10.915,0.41500000000000004,0.1081081081081082,0.05,0.08422399610180703,5.715463517339443,0.6909602445258227
3615.62,8.2,2.705,53.81,93.44,0.055,5.1,0.055,2.645,92.49000000000001,10.96,0.355,0.11081081081081084,0.055,0.08750654308412117,5.6644969202752895,0.7351759830220606
3615.77,8.235,3.005,54.34,91.03,0.065,5.05,0.06,2.64,90.005,11.285,0.30500000000000005,0.11351351351351349,0.065,0.09254499273812103,5.60927664489312,0.831183366797184
3615.92,8.24,3.265,54.9,88.425,0.07500000000000001,4.975,0.065,2.635,87.92,11.899999999999999,0.26,0.11621621621621625,0.07500000000000001,0.09782306022493784,5.552056987623741,0.9174691267653743
3616.07,8.219999999999999,3.54,55.510000000000005,87.13,0.08499999999999999,4.869999999999999,0.07500000000000001,2.625,87.155,12.77,0.22499999999999998,0.12162162162162166,0.08499999999999999,0.10493647897219094,5.491096603873128,0.9938312538763836
3616.22,8.205,3.8949999999999996,56.24,87.185,0.095,4.74,0.08,2.62,89.595,13.795,0.195,0.1243243243243243,0.095,0.11067368122172891,5.419904327133214,1.0580468911248424
3616.37,8.2,4.395,57.1,93.31,0.10500000000000001,4.595,0.08499999999999999,2.615,96.815,14.844999999999999,0.16999999999999998,0.12702702702702706,0.10500000000000001,0.11654487398604443,5.338349960542279,1.1099855030189887
3616.52,8.2,5.02,57.985,102.225,0.11499999999999999,4.449999999999999,0.095,2.605,105.57499999999999,15.799999999999999,0.15000000000000002,0.13243243243243247,0.11499999999999999,0.12403097531053003,5.256814264599804,1.1544557819134411
3616.67,8.2,5.675,58.72,110.75,0.125,4.324999999999999,0.1,2.6,114.94,16.564999999999998,0.13,0.13513513513513511,0.125,0.1301921308691031,5.190880369430777,1.1995719936772808
3616.82,8.219999999999999,6.325,59.275000000000006,121.405,0.135,4.23,0.10500000000000001,2.59,125.88,17.1,0.11,0.14054054054054055,0.135,0.13779815455472605,5.142221970239299,1.2475588453718331
3616.97,8.25,6.98,59.725,132.785,0.14500000000000002,4.165,0.11499999999999999,2.575,137.095,17.43,0.095,0.1486486486486487,0.14500000000000002,0.14684053509765216,5.103450665561435,1.2960326290160225
3617.12,8.225,7.619999999999999,60.045,143.74,0.155,4.125,0.125,2.565,146.93,17.585,0.08499999999999999,0.15405405405405412,0.155,0.15453193530696346,5.076211475444757,1.3468441105220386
3617.27,8.219999999999999,8.175,60.135,151.85,0.165,4.105,0.13,2.5549999999999997,153.48,17.59,0.07500000000000001,0.15945945945945955,0.165,0.1622569954264845,5.068596535783688,1.4054572157603695
3617.42,8.225000000000001,8.545,60.0,155.995,0.17,4.105,0.135,2.545,156.77499999999998,17.47,0.07,0.16486486486486496,0.17,0.1674577382428875,5.080017074501834,1.442781253495138
3617.57,8.195,8.620000000000001,59.745000000000005,157.975,0.175,4.135,0.14,2.54,158.03,17.255,0.07,0.16756756756756758,0.175,0.17134154517528805,5.101712199434981,1.485467699988527
3617.72,8.129999999999999,8.34,59.45,158.12,0.18,4.2,0.14,2.54,156.91500000000002,17.0,0.07,0.16756756756756758,0.18,0.1738949247397855,5.127030116459364,1.5305199271664436
3617.87,8.09,7.765,59.18,155.07,0.18,4.29,0.135,2.545,151.5,16.78,0.07500000000000001,0.16486486486486496,0.18,0.17260416587077718,5.150409821320988,1.5444821355029883
3618.02,8.18,7.045,58.94,146.005,0.175,4.390000000000001,0.13,2.5549999999999997,141.885,16.685000000000002,0.08,0.15945945945945955,0.175,0.16741295768741213,5.171382142054835,1.5261975365910891
3618.17,8.25,6.35,58.655,135.53,0.165,4.48,0.125,2.565,128.45999999999998,16.78,0.09,0.15405405405405412,0.165,0.15962411626379952,5.196529059652623,1.4779775444913745
3618.32,8.265,5.8100000000000005,58.269999999999996,117.55,0.155,4.545,0.12,2.575,111.06,17.06,0.10500000000000001,0.1486486486486487,0.155,0.15186129011150418,5.230896599741205,1.4316805228698841
3618.47,8.235,5.46,57.78,101.05000000000001,0.15,4.585,0.11499999999999999,2.58,97.385,17.485,0.11499999999999999,0.14594594594594595,0.15,0.1479868560684647,5.275296914995573,1.422547493213587
3618.62,8.195,5.215,57.230000000000004,91.735,0.14500000000000002,4.609999999999999,0.11,2.58,88.815,18.005000000000003,0.125,0.14594594594594595,0.14500000000000002,0.1454953678139133,5.326005524252071,1.4142304145373514
3618.77,8.21,4.949999999999999,56.67,84.305,0.135,4.625,0.10500000000000001,2.58,83.39,18.6,0.135,0.14594594594594595,0.135,0.14060351278823932,5.378638451857837,1.3684316655339561
3618.92,8.23,4.605,56.135000000000005,81.97,0.125,4.65,0.1,2.58,81.34,19.28,0.15000000000000002,0.14594594594594595,0.125,0.13590372411357235,5.429879572458043,1.316789350287956
3619.07,8.21,4.234999999999999,55.625,80.37,0.11,4.6899999999999995,0.095,2.58,80.875,20.060000000000002,0.16999999999999998,0.14594594594594595,0.11,0.12935235008357138,5.479665719867995,1.2146208132502885
3619.22,8.135,3.9799999999999995,55.065,81.66,0.095,4.74,0.08499999999999999,2.585,84.01,20.96,0.195,0.1432432432432433,0.095,0.12155405852967843,5.535446316189133,1.106356539849291
3619.37,8.19,3.9699999999999998,54.485,87.65,0.08,4.8,0.07,2.5949999999999998,91.745,21.950000000000003,0.24,0.13783783783783787,0.08,0.11281081164375406,5.5943427535883306,0.9817047533632786
3619.52,8.34,4.25,54.025000000000006,98.08000000000001,0.065,4.855,0.055,2.6100000000000003,109.525,22.950000000000003,0.315,0.1297297297297297,0.065,0.10261337792302416,5.641898642475892,0.8418695925115101
3619.67,8.455,4.779999999999999,53.71,127.19999999999999,0.05,4.91,0.045,2.63,162.825,23.845,0.4,0.1189189189189189,0.05,0.09135833200124119,5.6749541172966556,0.6767545581914511
3619.82,8.515,5.455,53.504999999999995,217.83499999999998,0.035,4.965,0.035,2.6500000000000004,311.095,24.545,0.45,0.10810810810810809,0.035,0.08038021095450334,5.6966750564154545,0.497164452278136
3619.97,8.495000000000001,6.13,53.385000000000005,455.085,0.025,5.01,0.025,2.67,584.815,25.009999999999998,0.455,0.09729729729729726,0.025,0.07107759010580558,5.709473008743082,0.36581411217395354
3620.12,8.455,6.6899999999999995,53.265,785.0999999999999,0.02,5.03,0.02,2.675,868.625,25.259999999999998,0.45999999999999996,0.09459459459459463,0.02,0.06836830449509951,5.722343082749175,0.29881731051888805
3620.27,8.370000000000001,7.0600000000000005,53.075,997.5649999999999,0.02,5.01,0.02,2.65,1027.535,25.380000000000003,0.475,0.1081081081081082,0.02,0.07775367244473488,5.7428437301380395,0.30127635981417367
3620.42,8.3,7.195,52.785,1073.795,0.02,4.95,0.02,2.5999999999999996,1100.815,25.475,0.46499999999999997,0.13513513513513525,0.02,0.09661061036830454,5.774431187481731,0.3050840656433209
3620.57,8.3,7.2,52.61,1097.49,0.02,4.91,0.02,2.57,1132.9,25.53,0.45,0.15135135135135147,0.02,0.10795191419303375,5.793575365900019,0.3073970075056982
3620.72,8.31,6.95,52.16,1187.58,0.02,4.8,0.02,2.51,1212.39,25.8,0.4,0.18378378378378393,0.02,0.1307219935242051,5.84355828220859,0.3134839672991605
3620.87,8.37,6.44,51.67,1250.68,0.02,4.7,0.02,2.47,1264.62,26.21,0.36,0.20540540540540533,0.02,0.14593042960561536,5.898974259725179,0.32029623071166036
3621.02,8.52,5.77,51.2,1286.14,0.02,4.64,0.02,2.46,1285.85,26.72,0.34,0.21081081081081088,0.02,0.14973509601077414,5.953125,0.3270174985233316
3621.17,8.585,5.46,51.03,1285.765,0.02,4.65,0.02,2.475,1278.53,26.975,0.335,0.2027027027027027,0.02,0.14402954646320582,5.973023372984664,0.3295076106124619
3621.32,9.035,4.98,50.754999999999995,1267.35,0.025,4.7,0.02,2.515,1253.74,27.445,0.33,0.18108108108108106,0.025,0.12934805342542663,6.005345374465414,0.41053332065888304
3621.47,9.35,4.859999999999999,50.575,1232.725,0.03,4.8100000000000005,0.02,2.5700000000000003,1197.615,27.785,0.335,0.15135135135135136,0.03,0.10912671386692085,6.026706283658968,0.4906912419409739
3621.62,9.205,5.16,50.46,1143.4050000000002,0.03,4.96,0.02,2.62,1106.5149999999999,27.939999999999998,0.345,0.1243243243243243,0.03,0.0904516781444824,6.040431857545135,0.49318469603256565
3621.77,9.07,5.8100000000000005,50.39,1049.5500000000002,0.03,5.12,0.02,2.6550000000000002,1010.91,27.91,0.355,0.10540540540540544,0.03,0.07750887345441132,6.04882135415961,0.49471188459262505
3621.92,9.399999999999999,6.65,50.35,951.25,0.03,5.275,0.02,2.6799999999999997,915.24,27.75,0.37,0.09189189189189198,0.03,0.06836278960384994,6.053624866396984,0.4955871465761459
3622.07,9.675,7.465,50.375,859.6400000000001,0.03,5.404999999999999,0.02,2.7,841.865,27.61,0.385,0.08108108108108114,0.03,0.06114602269375742,6.050623268223216,0.4950402700832246
3622.22,9.465,8.055,50.45,814.415,0.03,5.505,0.02,2.715,808.77,27.67,0.39,0.07297297297297298,0.03,0.05579476643550736,6.041629169626649,0.4934025436206557
3622.37,9.379999999999999,8.28,50.525000000000006,800.05,0.03,5.574999999999999,0.02,2.725,839.03,28.08,0.385,0.06756756756756757,0.03,0.05228087796690009,6.032659995336838,0.49177157934136684
3622.52,9.41,8.105,50.595,899.2049999999999,0.03,5.619999999999999,0.02,2.74,920.78,28.91,0.37,0.05945945945945951,0.03,0.04712423648343152,6.024313585531168,0.4902560714528028
3622.67,9.379999999999999,7.59,50.665000000000006,954.0799999999999,0.03,5.645,0.02,2.755,899.885,30.064999999999998,0.375,0.05135135135135145,0.03,0.04206437238356232,6.015990238965367,0.4887468050306869
3622.82,9.325,6.895,50.74,816.21,0.03,5.640000000000001,0.02,2.7699999999999996,722.22,31.34,0.42000000000000004,0.0432432432432434,0.03,0.037279614793110843,6.007098727309591,0.4871368582305795
3622.97,9.2,6.255000000000001,50.845,577.105,0.03,5.609999999999999,0.02,2.785,495.08500000000004,32.51,0.495,0.03513513513513523,0.03,0.03269222994025563,5.99469954043962,0.4848961353619523
3623.12,9.115,5.925000000000001,51.019999999999996,368.44,0.03,5.5600000000000005,0.02,2.795,319.625,33.41,0.5800000000000001,0.029729729729729815,0.03,0.02989606712796513,5.974155563349043,0.4811942589608158
3623.27,9.145,6.085,51.295,244.255,0.03,5.495,0.025,2.8,218.76,33.985,0.65,0.02702702702702717,0.03,0.028552234500294867,5.942161103864174,0.4754545331174631
3623.42,9.195,6.765000000000001,51.655,179.39499999999998,0.03,5.42,0.03,2.8,167.01999999999998,34.269999999999996,0.685,0.02702702702702717,0.03,0.028552234500294867,5.900771343688126,0.4680726016223913
3623.57,9.280000000000001,7.825,52.03,147.90499999999997,0.03,5.335,0.03,2.8,141.775,34.315,0.695,0.02702702702702717,0.03,0.028552234500294867,5.858228868394956,0.460535015026176
3623.72,9.3,9.004999999999999,52.42,132.3,0.03,5.25,0.025,2.8049999999999997,129.285,34.120000000000005,0.76,0.024324324324324405,0.03,0.02735039792609944,5.814667908721422,0.45287627630557603
3623.87,9.19,10.035,52.865,124.62,0.03,5.18,0.015,2.81,121.85499999999999,33.629999999999995,0.9099999999999999,0.02162162162162164,0.03,0.026148561351904014,5.76574336778126,0.44434178453154116
3624.02,9.0,10.715,53.32,117.59,0.03,5.135,0.01,2.81,113.64,32.785,1.0,0.02162162162162164,0.03,0.026148561351904014,5.71652642620017,0.4358255595213323
3624.17,8.84,10.965,53.735,107.55000000000001,0.03,5.109999999999999,0.01,2.8,103.86,31.545,1.0,0.02702702702702705,0.03,0.028694230553769705,5.672355336034114,0.4282438787612888
3624.32,8.75,10.8,54.08,98.16499999999999,0.03,5.1,0.01,2.7800000000000002,93.60499999999999,29.945,0.995,0.03783783783783787,0.03,0.034227670339343555,5.636138034705933,0.4220702614908953
3624.47,8.67,10.254999999999999,54.33,86.57,0.03,5.1,0.015,2.755,82.945,28.105,0.9450000000000001,0.05135135135135133,0.03,0.04215402409715807,5.610179138812041,0.4176695467685847
3624.62,8.61,9.350000000000001,54.480000000000004,77.355,0.03,5.1,0.025,2.725,77.53999999999999,26.18,0.825,0.06756756756756756,0.03,0.05232739093478159,5.594718368808207,0.415058257468377
3624.77,8.524999999999999,8.105,54.545,77.83,0.035,5.1,0.035,2.7,79.19,24.345,0.735,0.08108108108108114,0.035,0.06247068573987219,5.588046989657823,0.4762365444587644
3624.92,8.489999999999998,6.595000000000001,54.565,81.305,0.04,5.1,0.04,2.6799999999999997,86.56,22.759999999999998,0.685,0.09189189189189198,0.04,0.07088295144458406,5.585998397495321,0.5381698592773874
3625.07,8.579999999999998,4.98,54.595,94.685,0.04,5.1,0.04,2.66,100.22,21.55,0.6000000000000001,0.10270270270270279,0.04,0.07794774393096628,5.5829300103126425,0.5375071730511705
3625.22,8.605,3.4749999999999996,54.67,108.75999999999999,0.04,5.105,0.04,2.645,113.48,20.795,0.505,0.11081081081081084,0.04,0.08330629709795509,5.575274464080377,0.5358553862585582
3625.37,8.555,2.28,54.8,120.76499999999999,0.045,5.115,0.045,2.635,124.065,20.490000000000002,0.42500000000000004,0.11621621621621625,0.045,0.08816126551304598,5.5620556493274,0.5916613399450488
3625.52,8.475,1.57,54.96,129.16,0.05,5.135,0.05,2.63,126.92999999999999,20.595,0.375,0.11891891891891902,0.05,0.09121871868439185,5.5458632788663635,0.6464796410229594
3625.67,8.379999999999999,1.465,55.085,123.485,0.05,5.165,0.05,2.635,120.44999999999999,21.075,0.365,0.11621621621621625,0.05,0.08946326132107149,5.5332704622056115,0.6432259275568222
3625.82,8.309999999999999,2.0100000000000002,55.120000000000005,115.775,0.05,5.199999999999999,0.05,2.64,114.685,21.939999999999998,0.375,0.11351351351351349,0.05,0.08770780395775113,5.529753447609012,0.642318275508972
3625.97,8.27,3.1550000000000002,55.015,113.015,0.05,5.244999999999999,0.05,2.64,114.61500000000001,23.245,0.39,0.11351351351351349,0.05,0.08770780395775113,5.540323709331652,0.6450484852239473
3626.12,8.285,4.835,54.74,117.08500000000001,0.05,5.295,0.045,2.645,120.53,25.07,0.41500000000000004,0.11081081081081084,0.05,0.08596590002977908,5.568200507055851,0.6522719490433571
3626.27,8.325,6.98,54.335,125.845,0.045,5.34,0.04,2.65,127.85000000000001,27.5,0.46499999999999997,0.1081081081081082,0.045,0.08286638897800855,5.6097400700538875,0.602691871777846
3626.42,8.275,9.525,53.9,130.95,0.04,5.375,0.035,2.645,130.32,30.605000000000004,0.615,0.11081081081081084,0.04,0.08330629709795509,5.65500235287768,0.5531767191337043
3626.57,8.23,12.370000000000001,53.489999999999995,129.35500000000002,0.04,5.39,0.02,2.64,128.085,34.375,0.865,0.11351351351351349,0.04,0.0851038123417001,5.69834102146903,0.5626858298891491
3626.72,8.43,15.225,53.14,126.13499999999999,0.04,5.369999999999999,0.01,2.635,126.5,38.635,1.0,0.11621621621621625,0.04,0.08691082477360179,5.73583794900917,0.5709660738281683
3626.87,8.7,17.665,52.900000000000006,127.13,0.045,5.3149999999999995,0.01,2.625,130.48,43.045,0.99,0.12162162162162166,0.045,0.09173578217915865,5.761831422427208,0.6402494146193223
3627.02,8.705,19.205,52.745000000000005,135.78500000000003,0.05,5.235,0.019999999999999997,2.62,141.63,47.075,0.8300000000000001,0.1243243243243243,0.05,0.09475372715281383,5.778755576681609,0.7078567045192665
3627.17,8.595,19.485,52.620000000000005,150.72500000000002,0.055,5.140000000000001,0.04,2.615,157.67000000000002,50.175,0.47500000000000003,0.12702702702702706,0.055,0.09791126123749114,5.792481875578577,0.7726017185070968
3627.32,8.5,18.55,52.505,168.39,0.06,5.04,0.05,2.61,172.845,51.945,0.28500000000000003,0.12972972972972985,0.06,0.10106879532216843,5.805167783189905,0.8373296807847126
3627.47,8.489999999999998,16.825,52.44,179.73000000000002,0.06,4.95,0.05,2.615,181.19,52.29,0.32499999999999996,0.12702702702702706,0.06,0.09934082349147536,5.8123571907670435,0.8395703554579703
3627.62,8.555,14.89,52.489999999999995,183.45,0.06,4.875,0.045,2.625,183.4,51.474999999999994,0.395,0.12162162162162166,0.06,0.09589903310165565,5.8068279340511655,0.8378472315785221
3627.77,8.61,13.254999999999999,52.68,183.32,0.06,4.82,0.035,2.6399999999999997,178.935,49.995,0.52,0.1135135135135136,0.06,0.09080668257704332,5.785912227577058,0.8313419040719712
3627.92,8.785,12.215,52.985,172.165,0.055,4.779999999999999,0.025,2.66,167.14999999999998,48.37,0.685,0.10270270270270279,0.055,0.08239023731378878,5.752634235854675,0.7613448891103003
3628.07,8.945,11.785,53.34,159.41,0.05,4.745,0.02,2.675,153.365,46.965,0.835,0.09459459459459463,0.05,0.07566284845643209,5.714350788043204,0.6906595062730769
3628.22,8.97,11.86,53.645,144.03,0.05,4.715,0.02,2.68,138.495,45.91,0.935,0.09189189189189186,0.05,0.07397337289684425,5.681827848392631,0.6820344249617336
3628.37,8.955,12.344999999999999,53.825,129.95,0.05,4.6850000000000005,0.02,2.675,126.36500000000001,45.165,0.955,0.09459459459459463,0.05,0.07566284845643209,5.662802011205858,0.6770090138584415
3628.52,8.719999999999999,13.1,53.855000000000004,120.825,0.05,4.654999999999999,0.025,2.665,117.785,44.620000000000005,0.8899999999999999,0.10000000000000003,0.05,0.07906156336549269,5.659642849902378,0.6761759898783324
3628.67,8.59,13.92,53.67,113.09,0.05,4.625,0.03,2.6550000000000002,112.27,44.21,0.78,0.10540540540540544,0.05,0.08249739940838623,5.67920083689896,0.6813424030096358
3628.82,8.82,14.615,53.224999999999994,111.01,0.05,4.595000000000001,0.035,2.645,111.22999999999999,43.925,0.6699999999999999,0.11081081081081084,0.05,0.08596590002977908,5.726796420555438,0.6939823749984884
3628.97,9.035,15.115,52.64,111.565,0.055,4.5649999999999995,0.04,2.64,113.66499999999999,43.74,0.5900000000000001,0.11351351351351349,0.055,0.08924844701209322,5.790461628141475,0.77259266359227
3629.12,9.09,15.495000000000001,52.095,116.89500000000001,0.06,4.54,0.04,2.645,119.63499999999999,43.625,0.55,0.11081081081081084,0.06,0.08910862033899647,5.850978819962496,0.8516701683614487
3629.27,9.055,15.985,51.655,123.85,0.06,4.525,0.04,2.6550000000000002,125.99499999999999,43.5,0.545,0.10540540540540544,0.06,0.08576738246235052,5.900771343688126,0.8673427356251682
3629.42,9.04,16.81,51.33,129.3,0.06,4.52,0.035,2.665,130.015,43.265,0.575,0.10000000000000003,0.06,0.0824679766179175,5.938086013408473,0.8791608340703494
3629.57,9.004999999999999,17.92,51.125,131.125,0.06,4.535,0.03,2.675,130.32,42.864999999999995,0.64,0.09459459459459463,0.06,0.07921563561470196,5.961871021057787,0.8867276999126239
3629.72,8.96,18.990000000000002,51.019999999999996,129.07999999999998,0.06,4.57,0.03,2.6900000000000004,126.965,42.305,0.75,0.08648648648648644,0.06,0.07446281851213873,5.974129858574947,0.8906380704988472
3629.87,8.945,19.575,50.995000000000005,123.70500000000001,0.055,4.62,0.025,2.71,120.91,41.620000000000005,0.8899999999999999,0.07567567567567562,0.055,0.0661534718710699,5.977056631634808,0.8267585810156248
3630.02,8.94,19.68,51.0,120.29,0.05,4.65,0.02,2.72,117.39,41.25,0.96,0.0702702702702702,0.05,0.0609832390245747,5.976470588235294,0.761757157953002
3630.17,9.03,19.01,51.06,112.91,0.05,4.72,0.01,2.74,109.73,40.43,1.0,0.059459459459459386,0.05,0.05493372060588603,5.969447708578143,0.7598146732148541
3630.32,9.03,17.64,51.14,104.8,0.05,4.79,0.01,2.76,102.55,39.45,1.0,0.04864864864864881,0.05,0.04932895202282165,5.960109503324208,0.7572349492726911
3630.47,9.0,16.01,51.23,99.08,0.05,4.86,0.01,2.77,96.45,38.26,1.0,0.04324324324324328,0.05,0.04674386636872428,5.9496388834667195,0.7543466908931915
3630.62,8.96,15.315000000000001,51.295,95.735,0.045,4.890000000000001,0.01,2.7800000000000002,93.655,37.525,1.0,0.03783783783783787,0.045,0.041578603230955975,5.942109161359529,0.6850371101922637
3630.77,8.915,14.16,51.46,90.44,0.04,4.95,0.005,2.795,86.505,35.97,1.0,0.029729729729729815,0.04,0.03527440345615813,5.923069393792188,0.6130980248422313
3630.92,8.865,13.39,51.705,80.43,0.04,5.01,0.0,2.8,76.15,34.3,1.0,0.02702702702702717,0.04,0.03413546681912859,5.8950275044456735,0.6067086204232948
3631.07,8.79,12.85,52.045,69.545,0.04,5.07,0.005,2.8,64.575,32.71,1.0,0.02702702702702717,0.04,0.03413546681912859,5.8565525775997145,0.5979888809243623
3631.22,8.625,12.425,52.480000000000004,56.905,0.04,5.125,0.01,2.795,52.295,31.435,1.0,0.029729729729729815,0.04,0.03527440345615813,5.8080482981546595,0.5870724413819994
3631.37,8.475000000000001,12.095,52.985,45.185,0.04,5.17,0.01,2.785,42.290000000000006,30.625,1.0,0.03513513513513523,0.04,0.03767363556591183,5.752715381820513,0.574721903326441
3631.52,8.45,11.99,53.455,37.825,0.045,5.2,0.015,2.7699999999999996,35.53,30.32,1.0,0.0432432432432434,0.045,0.044131441530728815,5.702076191776076,0.6249653274409952
