Depth,CALI,CGR,DT,ILD,NPHI,PEF,PHIE,RHOB,RT,SGR,SW,Φda,ΦN,ΦND,Vpreal,ΔVp
3280.41,8.82,19.86,66.91,31.64,0.05,4.77,0.01,2.65,34.32,40.26,0.99,0.1081081081081082,0.05,0.08422399610180703,4.555372888955313,0.4120700730590583
3280.56,8.82,18.1,70.37,38.46,0.05,4.86,0.03,2.63,41.45,37.88,0.89,0.11891891891891902,0.05,0.09121871868439185,4.331391217848515,0.3653007706874316
3280.71,8.8,15.64,74.25,46.05,0.05,4.94,0.05,2.62,47.86,34.85,0.64,0.1243243243243243,0.05,0.09475372715281383,4.105050505050505,0.32047810089095163
3280.86,,,,,,,,,,,,,,,,
3280.87,8.86,12.92,77.44,50.65,0.05,5.01,0.05,2.61,51.95,31.64,0.48,0.12972972972972985,0.05,0.09831023033171256,3.9359504132231407,0.28862129202842457
3281.02,8.78,10.25,79.79,53.95,0.06,5.05,0.06,2.6,54.51,28.56,0.42,0.13513513513513511,0.06,0.10455023851716272,3.820027572377491,0.3166839941395989
3281.17,8.84,7.85,81.37,55.37,0.06,5.08,0.06,2.59,55.43,25.9,0.36,0.14054054054054066,0.06,0.10805471654543208,3.745852279709967,0.3013096421938348
3281.32,8.8,5.85,82.12,55.54,0.07,5.11,0.07,2.58,55.27,23.74,0.31,0.14594594594594595,0.07,0.11445571007611847,3.711641500243546,0.3389005063914947
3281.47,,,,,,,,,,,,,,,,
3281.48,8.77,4.4,81.93,54.85,0.07,5.11,0.08,2.56,53.65,22.27,0.28,0.15675675675675677,0.07,0.12139332928315502,3.720248993042841,0.3409004932939639
3281.63,8.78,3.7,80.02,51.81,0.08,5.01,0.08,2.53,51.33,21.58,0.26,0.17297297297297312,0.08,0.13475839376289125,3.809047738065484,0.4079604613455241
3281.78,8.75,3.82,76.09,50.6,0.08,4.8,0.08,2.48,49.12,21.76,0.27,0.20000000000000004,0.08,0.1523154621172782,4.005782625837823,0.46171196767320577
3281.93,8.76,4.7,69.07,46.84,0.08,4.54,0.08,2.44,47.29,22.75,0.29,0.2216216216216217,0.08,0.1666075375998896,4.412914434631534,0.581092207045431
3282.08,,,,,,,,,,,,,,,,
3282.09,8.8,6.09,60.17,47.98,0.08,4.33,0.07,2.41,50.49,24.34,0.31,0.2378378378378378,0.08,0.1774356744110068,5.065647332557753,0.7941313928522753
3282.24,8.78,7.58,53.74,54.36,0.07,4.21,0.06,2.4,54.65,26.17,0.39,0.24324324324324334,0.07,0.17897943371165811,5.671752884257536,0.90763010493583
3282.39,8.76,8.76,50.47,55.1,0.06,4.19,0.05,2.44,56.12,27.88,0.54,0.2216216216216217,0.06,0.1623516910447767,6.039231226471172,0.9115264799796456
3282.54,8.44,9.35,49.04,57.69,0.05,4.28,0.04,2.49,57.9,29.14,0.75,0.19459459459459452,0.05,0.1420687443553905,6.215334420880914,0.8290334383404456
3282.69,,,,,,,,,,,,,,,,
3282.7,8.52,9.21,49.1,58.22,0.04,4.45,0.03,2.55,58.86,29.7,0.93,0.1621621621621623,0.04,0.11810285101788912,6.2077393075356415,0.6795907294741212
3282.85,8.53,8.49,50.05,59.84,0.03,4.66,0.02,2.6,59.75,29.51,1.0,0.13513513513513511,0.03,0.09788131779862598,6.089910089910091,0.5022220691579156
3283.0,8.54,7.53,51.56,59.61,0.02,4.83,0.02,2.63,59.14,28.57,1.0,0.11891891891891902,0.02,0.08526930654357533,5.91155934833204,0.32185262454571095
3283.15,8.56,6.76,53.87,58.42,0.02,4.89,0.02,2.65,57.54,27.14,1.0,0.1081081081081082,0.02,0.07774111858828123,5.658065713755337,0.291169322324059
3283.3,,,,,,,,,,,,,,,,
3283.31,8.53,6.29,56.65,56.17,0.02,4.89,0.03,2.66,54.99,25.39,1.0,0.10270270270270267,0.02,0.07398596198752751,5.380406001765225,0.25918013352589764
3283.46,8.56,6.21,58.69,53.17,0.03,4.88,0.03,2.65,51.83,23.63,0.97,0.1081081081081082,0.03,0.07933272666029578,5.193388993014143,0.34985823707056785
3283.61,8.54,6.29,59.81,49.77,0.04,4.85,0.04,2.63,48.75,22.06,0.85,0.11891891891891902,0.04,0.08871783720550348,5.096137769603745,0.4368411888670627
3283.76,8.57,6.28,60.29,47.18,0.04,4.82,0.05,2.6,46.39,20.81,0.68,0.13513513513513511,0.04,0.09965316038137283,5.055564770276995,0.42885859647799496
3283.91,,,,,,,,,,,,,,,,
3283.92,8.56,6.06,60.23,45.17,0.05,4.78,0.05,2.58,44.68,19.9,0.53,0.14594594594594595,0.05,0.10908762335401982,5.060601029387349,0.5261350713549611
3284.07,8.57,5.69,60.02,43.92,0.06,4.74,0.06,2.56,43.41,19.33,0.45,0.15675675675675677,0.06,0.11868588961813659,5.078307230923025,0.6233913306149228
3284.22,8.56,5.33,59.85,42.62,0.07,4.71,0.06,2.54,42.01,19.05,0.41,0.16756756756756758,0.07,0.12841123334917262,5.0927318295739346,0.7172249067123415
3284.37,8.57,5.18,59.75,41.05,0.07,4.67,0.06,2.54,40.26,19.08,0.41,0.16756756756756758,0.07,0.12841123334917262,5.101255230125523,0.7198989933770408
3284.52,8.56,5.54,59.72,39.03,0.07,4.61,0.06,2.54,38.74,19.46,0.46,0.16756756756756758,0.07,0.12841123334917262,5.103817816476893,0.7207037347162846
3284.67,,,,,,,,,,,,,,,,
3284.68,8.57,6.41,59.75,38.3,0.07,4.52,0.05,2.55,37.47,20.16,0.56,0.1621621621621623,0.07,0.12489308795347208,5.101255230125523,0.7198989933770408
3284.83,8.52,7.69,59.81,36.2,0.06,4.43,0.05,2.56,35.99,21.12,0.74,0.15675675675675677,0.06,0.11868588961813659,5.096137769603745,0.6283314800816884
3284.98,8.52,9.2,59.88,35.67,0.05,4.33,0.03,2.57,34.87,22.24,0.93,0.15135135135135147,0.05,0.11271031797462076,5.090180360721443,0.5331729152171514
3285.13,8.51,10.8,59.96,33.64,0.04,4.26,0.01,2.59,33.37,23.67,1.0,0.14054054054054066,0.04,0.10332386833502545,5.083388925950634,0.43432605988269124
3285.28,,,,,,,,,,,,,,,,
3285.29,8.51,12.33,60.43,32.96,0.03,4.25,0.01,2.61,31.69,25.5,1.0,0.12972972972972985,0.03,0.0941536052834642,5.043852391196426,0.32683475964069153
3285.44,8.53,13.99,62.05,29.71,0.03,4.28,0.01,2.62,29.14,28.02,1.0,0.1243243243243243,0.03,0.09043378135049915,4.912167606768735,0.3071380321447439
3285.59,8.53,16.18,65.22,28.24,0.03,4.3,0.01,2.62,25.77,31.45,1.0,0.1243243243243243,0.03,0.09043378135049915,4.6734130634774615,0.2728205427522301
3285.74,8.59,19.34,70.93,21.97,0.04,4.31,0.01,2.6,21.14,35.88,1.0,0.13513513513513511,0.04,0.09965316038137283,4.297194417030875,0.29155919267324926
3285.89,,,,,,,,,,,,,,,,
3285.9,8.6,23.84,78.21,19.86,0.06,4.28,0.01,2.56,16.02,41.16,1.0,0.15675675675675677,0.06,0.11868588961813659,3.8971998465669357,0.3330129091717384
3286.05,8.58,29.58,83.43,10.11,0.08,4.17,0.01,2.5,9.08,46.97,1.0,0.18918918918918923,0.08,0.145245566724191,3.6533620999640415,0.3673071340105034
3286.2,8.45,35.89,85.93,7.5,0.12,3.97,0.01,2.42,6.76,52.76,1.0,0.2324324324324325,0.12,0.1849659909908539,3.547073199115559,0.4873974765582805
3286.35,8.45,41.89,86.7,5.62,0.15,3.68,0.01,2.31,5.34,57.98,1.0,0.2918918918918919,0.15,0.23205697204805967,3.5155709342560555,0.5761813783468983
3286.5,,,,,,,,,,,,,,,,
3286.51,8.84,46.93,86.01,4.91,0.19,3.38,0.01,2.2,4.83,62.32,1.0,0.35135135135135126,0.19,0.2824427128608744,3.543773979769794,0.7128519146455838
3286.66,9.11,50.67,84.53,4.72,0.22,3.12,0.01,2.09,4.63,65.69,1.0,0.4108108108108109,0.22,0.32951898449029904,3.6058204187862297,0.8332326520110733
3286.81,9.14,52.99,82.62,4.49,0.24,2.92,0.01,2.02,4.37,68.1,1.0,0.4486486486486487,0.24,0.35978160732189923,3.689179375453885,0.938058347791038
3286.96,9.26,54.04,80.88,4.18,0.26,2.77,0.01,2.01,4.07,69.72,1.0,0.4540540540540542,0.26,0.369976407357903,3.768545994065282,1.0434970004022728
3287.11,,,,,,,,,,,,,,,,
3287.12,9.33,53.79,79.76,3.89,0.29,2.65,0.01,1.99,3.93,70.56,1.0,0.4648648648648649,0.29,0.38742698833833783,3.8214643931795385,1.1624653213865637
3287.27,9.32,52.18,78.75,3.99,0.33,2.51,0.01,1.95,4.22,70.53,1.0,0.4864864864864865,0.33,0.41567361086191557,3.8704761904761904,1.3040095027591079
3287.42,9.31,49.3,76.91,4.57,0.39,2.36,0.01,1.82,4.89,69.61,1.0,0.5567567567567567,0.39,0.4806652089522927,3.963073722532831,1.5230164356235618
3287.57,9.06,45.56,73.53,5.37,0.45,2.18,0.01,1.64,5.62,67.86,1.0,0.6540540540540541,0.45,0.5613763023251621,4.145246838025296,1.8085671770278373
3287.72,,,,,,,,,,,,,,,,
3287.73,8.84,41.73,67.55,6.01,0.5,2.02,0.01,1.46,6.01,65.46,1.0,0.7513513513513513,0.5,0.6381727247295601,4.512213175425611,2.233760549748167
3287.88,8.96,38.62,60.06,6.0,0.51,1.98,0.01,1.36,5.92,62.78,1.0,0.8054054054054054,0.51,0.674083773375478,5.0749250749250745,2.755809260655208
3288.03,9.51,36.55,54.49,5.8,0.48,2.11,0.04,1.4,5.92,59.9,0.96,0.7837837837837839,0.48,0.649891152317996,5.593686915030281,3.1422413020562785
3288.18,9.5,35.32,51.86,6.1,0.43,2.44,0.09,1.55,7.11,56.89,0.69,0.7027027027027027,0.43,0.5825337279444355,5.87736212880833,3.239775831796037
3288.33,10.32,33.99,52.21,8.65,0.35,2.92,0.12,1.77,9.32,53.29,0.34,0.5837837837837838,0.35,0.48130214325770027,5.837962076230608,2.9054022921316625
3288.48,,,,,,,,,,,,,,,,
3288.49,10.34,31.9,55.81,10.34,0.27,3.48,0.12,2.02,13.62,49.0,0.31,0.4486486486486487,0.27,0.37026045558110754,5.461386848235083,2.2442049011855913
3288.64,9.69,28.53,60.28,18.68,0.2,4.02,0.1,2.24,20.1,43.88,0.33,0.32972972972972964,0.2,0.27269185417577163,5.0564034505640345,1.6015612307598994
3288.79,9.66,24.23,64.85,22.3,0.14,4.5,0.08,2.42,29.55,38.39,0.35,0.2324324324324325,0.14,0.1918656243917306,4.7000771010023135,1.0615864538809947
3288.94,8.76,19.56,67.73,40.74,0.09,4.85,0.07,2.55,42.93,32.96,0.42,0.1621621621621623,0.09,0.13114222591733646,4.500221467591909,0.6727250244763163
3289.09,,,,,,,,,,,,,,,,
3289.1,8.94,15.35,69.25,46.31,0.06,5.12,0.04,2.63,53.29,28.26,0.77,0.11891891891891902,0.06,0.09418521454252901,4.4014440433213,0.44788025838064227
3289.25,8.93,12.11,70.76,64.04,0.03,5.3,0.02,2.67,65.17,24.55,1.0,0.09729729729729739,0.03,0.07199570841848378,4.30751837196156,0.22376389028218302
3289.4,8.94,9.98,72.18,66.92,0.02,5.42,0.01,2.68,68.39,22.0,1.0,0.09189189189189186,0.02,0.0664985706443046,4.222776392352452,0.14444240784155848
3289.55,8.95,8.73,73.87,70.67,0.01,5.49,0.01,2.68,72.39,20.36,1.0,0.09189189189189186,0.01,0.06536099676210247,4.126167591715175,0.06926986733133056
3289.7,,,,,,,,,,,,,,,,
3289.71,8.94,8.18,75.94,75.04,0.01,5.51,0.02,2.68,75.4,19.44,1.0,0.09189189189189186,0.01,0.06536099676210247,4.013695022386095,0.06451608363723826
3289.86,8.99,7.94,77.55,75.95,0.02,5.5,0.02,2.66,75.54,18.85,1.0,0.10270270270270267,0.02,0.07398596198752751,3.93036750483559,0.12031987924026977
3290.01,8.97,7.79,77.97,74.9,0.02,5.45,0.03,2.65,73.76,18.52,0.94,0.1081081081081082,0.02,0.07774111858828123,3.9091958445555983,0.11865081690998958
3290.16,8.96,7.49,77.2,71.99,0.03,5.37,0.03,2.62,70.53,18.36,0.79,0.1243243243243243,0.03,0.09043378135049915,3.948186528497409,0.1798269023661594
3290.31,,,,,,,,,,,,,,,,
3290.32,8.94,6.91,75.6,68.26,0.04,5.28,0.04,2.59,67.47,18.46,0.62,0.14054054054054066,0.04,0.10332386833502545,4.0317460317460325,0.24898193325516615
3290.47,8.88,6.05,73.79,66.25,0.05,5.21,0.05,2.57,66.28,18.96,0.49,0.15135135135135147,0.05,0.11271031797462076,4.130641008266703,0.32542131550573394
3290.62,8.89,5.1,71.95,66.31,0.05,5.15,0.05,2.56,67.23,19.98,0.43,0.15675675675675677,0.05,0.11634577944407137,4.236275191104934,0.34616319723109434
3290.77,8.9,4.33,69.83,68.65,0.05,5.11,0.05,2.56,70.3,21.48,0.41,0.15675675675675677,0.05,0.11634577944407137,4.364886152083632,0.37214330280050456
3290.92,,,,,,,,,,,,,,,,
3290.93,8.9,3.96,67.49,72.84,0.05,5.09,0.05,2.56,73.77,23.33,0.42,0.15675675675675677,0.05,0.11634577944407137,4.5162246258705,0.40372454154266
3291.08,8.89,3.99,65.2,75.2,0.05,5.08,0.05,2.57,78.92,25.28,0.48,0.15135135135135147,0.05,0.11271031797462076,4.674846625766871,0.437982572389056
3291.23,8.87,4.2,63.04,84.67,0.04,5.09,0.04,2.59,86.17,27.06,0.59,0.14054054054054066,0.04,0.10332386833502545,4.83502538071066,0.3865852536790886
3291.38,8.85,4.32,61.53,88.49,0.04,5.1,0.03,2.61,94.27,28.45,0.76,0.12972972972972985,0.04,0.09599427789131171,4.953681131155534,0.4090940802466161
3291.53,,,,,,,,,,,,,,,,
3291.54,8.92,4.14,60.9,103.19,0.03,5.11,0.02,2.64,104.32,29.33,0.92,0.11351351351351349,0.03,0.08302203849033885,5.004926108374384,0.32095579810745267
3291.69,8.89,3.71,60.94,106.05,0.02,5.12,0.02,2.67,107.3,29.62,1.0,0.09729729729729739,0.02,0.07023803834589443,5.001640958319659,0.21830354471162838
3291.84,8.92,3.25,61.55,109.23,0.01,5.14,0.01,2.68,107.89,29.34,1.0,0.09189189189189186,0.01,0.06536099676210247,4.952071486596264,0.10894093022416218
3291.99,8.95,2.99,62.39,105.82,0.01,5.16,0.01,2.69,100.03,28.52,1.0,0.08648648648648656,0.01,0.06156261992791252,4.8853983010097775,0.10542900698050506
3292.14,8.98,3.09,63.09,91.11,0.02,5.18,0.02,2.68,90.11,27.34,1.0,0.09189189189189186,0.02,0.0664985706443046,4.831193533048027,0.20095907425984816
3292.29,,,,,,,,,,,,,,,,
3292.3,8.97,3.52,63.42,88.58,0.02,5.19,0.02,2.67,85.35,26.06,0.95,0.09729729729729739,0.02,0.07023803834589443,4.806054872280038,0.1984565677794663
3292.45,8.92,4.22,63.29,80.38,0.03,5.21,0.03,2.66,80.43,25.02,0.83,0.10270270270270267,0.03,0.07565660956730658,4.815926686680361,0.2930876852068769
3292.6,8.99,5.1,62.76,80.5,0.04,5.22,0.04,2.64,81.61,24.58,0.7,0.11351351351351349,0.04,0.0851038123417001,4.8565965583174,0.39063631825738465
3292.75,9.02,6.08,61.89,83.31,0.04,5.22,0.04,2.63,85.25,24.97,0.64,0.11891891891891902,0.04,0.08871783720550348,4.924866698982065,0.4035774788747881
3292.9,,,,,,,,,,,,,,,,
3292.91,9.0,7.19,60.97,88.24,0.04,5.2,0.04,2.62,90.3,26.17,0.64,0.1243243243243243,0.04,0.09234862646163118,4.999179924553059,0.41787070421733663
3293.06,8.93,8.38,60.25,93.48,0.04,5.17,0.04,2.62,96.0,27.84,0.67,0.1243243243243243,0.04,0.09234862646163118,5.058921161825726,0.42951654457177746
3293.21,8.9,9.52,59.74,99.89,0.03,5.13,0.03,2.62,102.52,29.55,0.75,0.1243243243243243,0.03,0.09043378135049915,5.102109139604955,0.3357215547310419
3293.36,8.92,10.43,59.42,106.57,0.03,5.11,0.03,2.62,109.79,30.77,0.87,0.1243243243243243,0.03,0.09043378135049915,5.129585997980478,0.33994971491423076
3293.51,,,,,,,,,,,,,,,,
3293.52,8.95,10.96,59.3,114.74,0.02,5.1,0.02,2.63,117.25,31.07,0.97,0.11891891891891902,0.02,0.08526930654357533,5.139966273187184,0.23285998474979408
3293.67,8.91,11.06,59.33,121.11,0.02,5.12,0.02,2.63,123.41,30.35,1.0,0.11891891891891902,0.02,0.08526930654357533,5.137367267824035,0.23258252801256685
3293.82,8.85,10.78,59.51,126.97,0.02,5.14,0.02,2.64,129.13,28.76,1.0,0.11351351351351349,0.02,0.08150250839754139,5.121828264157285,0.23092681710514462
3293.97,8.83,10.22,59.76,132.47,0.02,5.15,0.02,2.64,135.55,26.66,1.0,0.11351351351351349,0.02,0.08150250839754139,5.100401606425703,0.2286526357584906
3294.12,,,,,,,,,,,,,,,,
3294.13,8.8,9.49,60.07,140.31,0.02,5.14,0.02,2.64,141.71,24.52,1.0,0.11351351351351349,0.02,0.08150250839754139,5.074080239720327,0.22587302658053954
3294.28,8.76,8.68,60.31,143.87,0.02,5.1,0.02,2.63,147.42,22.73,0.96,0.11891891891891902,0.02,0.08526930654357533,5.053888244072293,0.2237512317212138
3294.43,8.79,7.84,60.41,152.9,0.02,5.04,0.02,2.63,152.86,21.48,0.89,0.11891891891891902,0.02,0.08526930654357533,5.045522264525741,0.22287480828240547
3294.58,8.79,7.05,60.32,152.8,0.02,4.98,0.02,2.62,152.31,20.86,0.84,0.1243243243243243,0.02,0.08904082664345546,5.053050397877985,0.22366338778824169
3294.73,,,,,,,,,,,,,,,,
3294.74,8.92,6.38,60.02,151.56,0.02,4.94,0.02,2.63,152.2,20.8,0.83,0.11891891891891902,0.02,0.08526930654357533,5.078307230923025,0.22631836120720372
3294.89,8.96,5.89,59.58,153.19,0.02,4.95,0.02,2.65,158.0,21.18,0.85,0.1081081081081082,0.02,0.07774111858828123,5.115810674723062,0.23028708379910778
3295.04,9.04,5.6,59.1,165.42,0.02,4.98,0.02,2.66,167.83,21.72,0.89,0.10270270270270267,0.02,0.07398596198752751,5.157360406091371,0.23472078594860157
3295.19,9.02,5.46,58.7,171.56,0.02,5.03,0.02,2.67,181.5,22.27,0.9,0.09729729729729739,0.02,0.07023803834589443,5.1925042589437815,0.2385010732986883
3295.34,,,,,,,,,,,,,,,,
3295.35,8.92,5.42,58.51,196.84,0.02,5.04,0.02,2.67,198.35,22.67,0.85,0.09729729729729739,0.02,0.07023803834589443,5.209365920355495,0.24032461275423067
3295.5,8.88,5.43,58.66,200.69,0.02,5.0,0.02,2.67,203.43,22.78,0.74,0.09729729729729739,0.02,0.07023803834589443,5.196045005114218,0.238883468003813
3295.65,8.77,5.43,59.06,207.66,0.03,4.9,0.03,2.67,202.01,22.59,0.6,0.09729729729729739,0.03,0.07199570841848378,5.160853369454792,0.3447897114585139
3295.8,8.84,5.37,59.49,193.29,0.03,4.77,0.04,2.67,183.66,22.13,0.5,0.09729729729729739,0.03,0.07199570841848378,5.1235501765002525,0.3390189051617609
3295.95,8.85,5.25,59.75,168.81,0.04,4.61,0.04,2.66,160.58,21.52,0.42,0.10270270270270267,0.04,0.07793537432526942,5.101255230125523,0.437852537347065
3296.1,,,,,,,,,,,,,,,,
3296.11,8.84,5.11,59.7,147.88,0.05,4.46,0.05,2.66,143.41,20.87,0.35,0.10270270270270267,0.05,0.08077080271496542,5.105527638190955,0.5368399367744816
3296.26,8.83,5.0,59.09,136.51,0.05,4.36,0.05,2.67,134.43,20.36,0.32,0.09729729729729739,0.05,0.07735232401601995,5.158233203587748,0.5495132271756846
3296.41,8.78,5.04,57.95,131.22,0.05,4.34,0.05,2.67,131.37,20.08,0.33,0.09729729729729739,0.05,0.07735232401601995,5.259706643658326,0.5742602734189051
3296.56,8.77,5.32,56.34,131.6,0.05,4.37,0.05,2.69,132.18,20.12,0.38,0.08648648648648656,0.05,0.07063962183073046,5.410010649627263,0.6117486028095751
3296.71,,,,,,,,,,,,,,,,
3296.72,8.75,5.82,54.51,133.08,0.05,4.43,0.04,2.7,133.69,20.71,0.45,0.08108108108108103,0.05,0.0673577824355762,5.591634562465603,0.6583584171540764
3296.87,8.74,6.43,53.12,134.63,0.05,4.48,0.04,2.7,137.92,22.0,0.47,0.08108108108108103,0.05,0.0673577824355762,5.737951807228916,0.6969356653924512
3297.02,8.74,6.83,52.25,143.01,0.06,4.51,0.04,2.7,151.2,24.16,0.43,0.08108108108108103,0.06,0.0713237047175651,5.833492822966507,0.846173834174885
3297.17,8.71,6.76,51.83,163.85,0.06,4.49,0.05,2.7,181.65,27.13,0.37,0.08108108108108103,0.06,0.0713237047175651,5.88076403627243,0.8610177245013872
3297.32,,,,,,,,,,,,,,,,
3297.33,8.54,6.09,51.89,209.13,0.07,4.43,0.05,2.71,221.39,30.62,0.33,0.07567567567567574,0.07,0.07289309942981592,5.873964154943149,0.9781841951951975
3297.48,8.52,4.96,52.2,240.3,0.07,4.35,0.05,2.72,289.81,34.06,0.3,0.0702702702702702,0.07,0.07013526532300574,5.8390804597701145,0.9658671447699545
3297.63,8.55,3.69,52.67,366.19,0.07,4.29,0.05,2.73,381.69,36.85,0.26,0.06486486486486492,0.07,0.0674812962751057,5.786975507879248,0.9475820832939226
3297.78,8.48,2.66,53.21,405.61,0.07,4.24,0.05,2.75,458.7,38.46,0.24,0.0540540540540541,0.07,0.06253735187741244,5.728246570193573,0.9271351317975975
3297.93,,,,,,,,,,,,,,,,
3297.94,8.43,2.14,53.76,540.61,0.06,4.23,0.05,2.76,552.25,38.66,0.22,0.04864864864864881,0.06,0.05462001013978156,5.669642857142858,0.7955255712969871
3298.09,8.44,2.18,54.33,570.21,0.06,4.21,0.05,2.76,605.28,37.58,0.21,0.04864864864864881,0.06,0.05462001013978156,5.610160132523468,0.777449914385584
3298.24,8.47,2.62,54.83,659.4,0.06,4.21,0.05,2.77,660.44,35.62,0.19,0.04324324324324328,0.06,0.05229712270380803,5.559000547145724,0.7620373647824321
3298.39,8.49,3.18,55.27,662.06,0.06,4.22,0.05,2.76,654.5,33.21,0.17,0.04864864864864881,0.06,0.05462001013978156,5.514745793377963,0.7488053801421586
3298.54,,,,,,,,,,,,,,,,
3298.55,8.49,3.53,55.71,642.84,0.06,4.22,0.06,2.75,633.1,30.81,0.15,0.0540540540540541,0.06,0.057104469000589624,5.471190091545504,0.7358737668221185
3298.7,8.53,3.77,56.18,618.06,0.07,4.2,0.06,2.73,567.34,28.69,0.13,0.06486486486486492,0.07,0.0674812962751057,5.425418298326807,0.8244830163383821
3298.85,8.49,3.9,56.76,489.08,0.09,4.16,0.07,2.7,461.98,26.97,0.12,0.08108108108108103,0.09,0.08565670350088438,5.369978858350952,0.9939128383313109
3299.0,8.5,3.95,57.38,420.17,0.1,4.08,0.08,2.67,389.84,25.73,0.1,0.09729729729729739,0.1,0.09865790404564317,5.311955385151621,1.0574677940737613
3299.15,,,,,,,,,,,,,,,,
3299.16,8.46,4.02,57.88,343.05,0.12,4.0,0.09,2.62,320.76,24.86,0.09,0.1243243243243243,0.12,0.12218129484233618,5.266067726330339,1.1985099691453875
3299.31,8.42,4.06,58.26,286.36,0.13,3.91,0.11,2.59,274.04,24.34,0.08,0.14054054054054066,0.13,0.13537289894108673,5.231719876416066,1.2570803715247032
3299.46,8.42,4.01,58.43,255.03,0.14,3.82,0.11,2.57,248.14,24.0,0.08,0.15135135135135147,0.14,0.14578619885963184,5.2164983741228825,1.321280750563461
3299.61,8.42,3.89,58.36,237.51,0.14,3.76,0.11,2.57,235.43,23.82,0.08,0.15135135135135147,0.14,0.14578619885963184,5.222755311857437,1.3245386692348884
3299.76,8.4,3.82,58.07,232.22,0.14,3.74,0.1,2.59,231.83,23.75,0.09,0.14054054054054066,0.14,0.14027053064601158,5.248837609781298,1.3381471060361192
3299.91,,,,,,,,,,,,,,,,
3299.92,8.37,3.9,57.54,231.22,0.13,3.77,0.09,2.61,231.29,23.81,0.1,0.12972972972972985,0.13,0.12986493517448958,5.297184567257561,1.2898114213907554
3300.07,8.39,4.19,56.9,231.4,0.13,3.81,0.08,2.64,230.78,24.03,0.12,0.11351351351351349,0.13,0.12203548203326485,5.35676625659051,1.3198405715183936
3300.22,8.45,4.69,56.31,229.83,0.12,3.84,0.08,2.66,228.18,24.45,0.14,0.10270270270270267,0.12,0.11168671618066253,5.412892914224827,1.2689310256223534
3300.37,8.45,5.13,55.8,225.64,0.11,3.86,0.07,2.68,222.59,25.12,0.16,0.09189189189189186,0.11,0.10135117117101099,5.46236559139785,1.209065376500135
3300.52,,,,,,,,,,,,,,,,
3300.53,8.47,5.34,55.4,217.88,0.1,3.87,0.07,2.69,216.37,26.05,0.18,0.08648648648648656,0.1,0.09348773273744856,5.501805054151625,1.1387933163903874
3300.68,8.46,5.27,55.09,214.05,0.1,3.88,0.06,2.69,209.52,27.15,0.2,0.08648648648648656,0.1,0.09348773273744856,5.532764567072063,1.1522583944099862
3300.83,8.45,4.96,54.86,202.54,0.09,3.89,0.06,2.7,202.21,28.48,0.22,0.08108108108108103,0.09,0.08565670350088438,5.555960627050674,1.068499899693359
3300.98,8.45,4.54,54.65,201.69,0.09,3.91,0.06,2.71,201.65,30.0,0.23,0.07567567567567574,0.09,0.08314688174841574,5.5773101555352245,1.0771883510572486
3301.13,,,,,,,,,,,,,,,,
3301.14,8.41,4.23,54.48,201.59,0.08,3.92,0.06,2.72,201.31,31.85,0.25,0.0702702702702702,0.08,0.07529246603697086,5.594713656387666,0.9850248406300315
3301.29,8.41,4.16,54.34,200.87,0.08,3.94,0.05,2.73,198.03,33.98,0.27,0.06486486486486492,0.08,0.07282668018637534,5.609127714390872,0.9904420395899844
3301.44,8.4,4.39,54.22,193.63,0.07,3.96,0.05,2.74,192.31,36.5,0.29,0.059459459459459386,0.07,0.06494392704176079,5.621541866469937,0.8904298378349127
3301.59,8.4,4.8,54.11,190.27,0.07,3.98,0.05,2.75,184.2,39.31,0.31,0.0540540540540541,0.07,0.06253735187741244,5.632969876178156,0.8943333535413718
3301.74,,,,,,,,,,,,,,,,
3301.75,8.41,5.24,54.01,174.83,0.07,4.0,0.05,2.75,172.67,42.34,0.33,0.0540540540540541,0.07,0.06253735187741244,5.643399370486947,0.8979015992205621
3301.9,8.41,5.66,53.92,169.34,0.07,4.01,0.05,2.75,159.29,45.43,0.34,0.0540540540540541,0.07,0.06253735187741244,5.652818991097923,0.9011290856328555
3302.05,8.42,6.06,53.82,143.78,0.07,4.02,0.05,2.75,140.31,48.49,0.36,0.0540540540540541,0.07,0.06253735187741244,5.663322185061316,0.9047331504241578
3302.2,8.41,6.46,53.69,134.95,0.07,4.02,0.05,2.75,131.9,51.35,0.37,0.0540540540540541,0.07,0.06253735187741244,5.677034829577203,0.909446919354262
